index,xp,yp,xt,yt,xm,ym
43,-22.305484839709234,-13.022468299589471,-1.8515685,-3.4551313,32.98094106860491,-9.672820570003624
44,-23.86193545811185,-16.69474028970562,-2.5890443,-1.1890006,-2.930165885902755,-18.836433960417786
45,-31.867921026182362,-1.245661575039128,-10.688381,-2.2883193,36.9542609806609,-27.13037763398883
46,-28.692417501363558,10.365749727748634,-10.027806,-3.750633,16.86893984862489,-30.244139720810153
47,-42.94021237047015,11.409993722683835,-11.132626,-3.5303586,28.535949403794334,-44.45767659139707
48,-40.23291535721247,14.795491191475195,-11.091147,-4.2134533,19.341655221839215,-46.35855600407755
49,-40.4133683940676,21.608453320307728,-11.86548,-4.009328,24.700638234810352,-49.68774026022255
50,-28.003792188716492,2.407286111000003,-13.37912,-7.7681117,37.550330955911086,-20.369270122694857
51,-20.30509517211173,-5.112898324353329,-8.765108,-0.83411205,-31.619318625267343,-33.45514006592563
52,-29.998423398527795,14.705091343443929,-6.311934,-7.5805564,-16.76470565510917,-43.27382365150437
53,-33.48611176091423,24.48276055482077,-13.230693,-6.3306375,32.55173212075346,-42.673939768582606
54,-46.61419821487688,8.081502309531219,-8.426064,-8.526938,20.773996532733953,-49.009090400879984
55,-27.725308110286626,2.207905356789991,-6.678479,-2.0504043,31.43943122066071,-21.257545431652243
56,-32.753741879590564,12.922661778984352,-7.4075484,-3.2630806,23.826162642923073,-34.99227063254696
57,-32.42824503842589,6.283243398243001,-10.224409,-3.1488302,29.033241720215464,-30.35128560213911
58,-40.17618892451374,12.904142817840642,-7.1612883,-7.437097,5.023629761788522,-45.56313543386347
59,-27.374436604389086,11.966629490265564,-9.637314,-4.072443,20.627758625184534,-29.334376284097726
60,38.85069153232287,1.2696216890778984,7.4280562,12.182371,-48.35727203912518,22.111981930733872
61,79.69617377924953,-1.5661072282744446,9.939103,11.915676,-47.94354094776509,70.16345279219996
62,-5.610083097133173,18.259647431960587,3.497465,-4.615332,-20.05596936714811,-17.555197389372
63,13.185268478096349,-20.472354619865243,6.292515,2.6565006,-6.81780597211941,17.871685697087905
64,3.1453476903018234,-34.45625563490245,9.905491,0.78550446,-40.801112336954205,-4.377238427905005
65,13.82148031379727,-19.90751659816191,6.7373424,3.0767674,-22.411633897683547,14.725934840830318
66,12.613645210141454,-18.171196836483176,5.4483085,3.1801395,-4.089910874316373,18.788036530139102
67,49.77107725899945,-5.073269851498363,7.6326666,8.818885,-5.670698359167666,57.269777721902976
68,-15.689639591325536,-22.476977324546578,-1.712246,-0.7564786,24.122985491381375,-0.14788392080517565
69,2.750068353517564,-7.9075096883465745,3.1809154,2.7870305,22.49587024372501,15.718138112807903
70,11.31221022324893,-6.748784930982426,5.8287406,2.145444,-6.718267264982355,11.519653359185035
71,75.92307428882465,26.344123658743268,10.569526,13.065265,-72.2439569570335,48.36027408898916
72,55.66811808798463,4.548084575025157,8.046097,10.595403,-42.78254618587616,46.13753367971275
73,1.2842763542520061,15.453123142355178,4.095934,-1.4443992,-23.55700844472239,-11.254084207385656
74,43.383175009952794,-7.538314716326801,7.2230167,11.882826,-47.52345033462598,31.90459856986567
75,110.31207946754355,56.205975539322225,10.245189,14.161764,-115.59043288732448,62.470219762311196
76,90.03476526162088,21.53071688314278,10.243378,13.224767,-74.67330390931782,64.48984189534944
77,22.926006923493425,3.912803047940211,4.9553494,6.464827,12.343257619736624,33.15224427227641
78,12.190988179415356,-9.587581004293133,4.573093,3.8649318,1.7790422266983228,17.251321110951917
79,-14.376389646453058,14.29581348337006,3.14311,-2.2220752,-9.52173094497412,-22.41734072629484
80,51.83940781152276,-0.735799468623844,8.4738035,9.808223,-28.46484630242793,48.020154923444196
81,50.261204131276614,10.01466319221207,7.630118,9.595262,-34.56675474748187,39.82635024537544
82,34.629854644568596,-5.47908128233638,6.609397,8.814345,-21.990012005106237,34.90340950518854
83,51.102750603026266,0.14834406266569183,7.656388,11.677461,-55.80234362307482,33.85655178488492
84,27.74913451122901,4.961597873690997,12.981243,11.054848,-42.755872367886596,11.376699569831601
85,-16.03283248513699,26.478496887176544,-7.3950953,1.8444419,-35.32616768303887,-38.79431097829323
86,-2.2139709765935374,-4.678247620551443,3.8806465,-1.5881772,-12.087642901092579,-3.8832699540023947
87,-0.7921874304464361,24.210374234893315,4.3819733,-2.545977,-25.16098578665571,-16.467797852221402
88,-7.448026233606769,10.388174416928244,3.5737116,-2.0895202,-14.989746778060347,-16.119732038836624
89,3.7476532023170517,-2.2004340664027184,6.908699,1.2266287,2.2793227233980216,7.288425396656898
90,15.85502979322517,-16.926198046102154,6.295098,2.9976492,-10.276081034000116,18.376257968578326
91,14.458562348878797,-12.020138085402001,7.5178432,2.0830615,-0.6825543923003747,20.281682764450796
92,61.948620953730625,-6.224566500894754,10.02815,10.516141,-27.198453800977497,62.783538936786755
93,27.972567631275997,-2.609650465452762,8.738638,4.915605,-28.87485235125894,21.275835702981603
94,46.72438470021914,-25.75877175913933,10.622032,7.3966994,7.510078267485657,65.04927551602022
95,101.47816992008661,74.37312898660802,14.700209,4.4009533,-123.85668875254531,38.32966375907989
96,63.31180320015611,-31.456520813131352,10.827874,8.117618,-12.856900830488172,74.20385170054952
97,23.455066687796716,-27.905985918463045,9.475468,4.038119,3.4525177761978987,39.1863033095512
98,51.53616647319526,-17.69420886194979,9.608756,9.708416,-20.507465094859963,59.07889083342194
99,-0.4535065106214867,8.39645100098127,4.8385463,0.045006253,-14.120806360486258,-6.689938388309841
100,14.915852298864364,-27.82576874165127,2.173685,4.2815104,14.19699458543702,32.08071071583624
101,24.329545371724866,-17.56015455035612,6.27268,3.9419265,-9.663952279994055,30.160934187642546
102,8.257217121516504,-20.033266187679963,3.2519393,4.9465365,23.0269289576733,24.46523703430252
103,-4.86043171437702,2.1546629075046146,2.8569834,2.0734901,18.092862591234834,3.4898641567203756
104,69.83860919283904,15.099183060924162,8.963712,11.586092,-50.79307341387234,58.95010914903046
105,-15.211961584520997,-10.186239649637082,-3.814388,-1.6299386,4.439013897416452,-10.284252320842173
106,26.039269152355743,-6.044121996158383,5.0236197,6.8014617,19.491837549731812,40.7303584316531
107,58.44354718575693,8.234118794598787,8.198147,12.253665,-55.38942487053435,40.02617013096256
108,20.075178418152536,-6.111534200820529,3.9692988,5.3365564,3.3627395628056496,28.17445758149349
109,19.045364886995984,-4.8351644550214505,6.2792673,2.1378174,-15.105281142539342,15.801361555740343
110,18.616933859937934,-3.0873674563415863,7.753969,1.8562592,-5.08875842987278,21.681877797160567
111,60.074657555302544,-10.492476977235963,10.5467415,10.422042,-33.30336566153521,59.94562953561229
112,-1.2802903153784635,-1.33470276442639,7.69241,-0.46330726,37.40537112301013,14.641478417224246
113,25.969402759681703,-1.1300624829925603,5.509035,7.0822396,7.134657224971734,36.006862105050104
114,70.22592111211463,5.521012501705747,9.250144,12.427627,-59.26415771680013,53.69494499931462
115,375.4471568615329,126.31348524400502,11.031063,14.518338,-327.4873584217995,242.40002965215334
116,35.77761322289925,-2.4419396072475883,7.0183682,8.139556,-10.131243117743194,37.501354187718654
117,40.97951018032409,4.590805968727146,6.577615,9.428349,-40.58565755681226,31.6929549995986
118,-8.948786397629267,2.297322034358776,1.4295222,-4.515916,-9.881315225443338,-13.39053257306721
119,2.350264949510956,5.3013189117950885,4.665822,0.025546785,-0.8406013194925782,1.1914291475163246
120,6.004425834340071,16.228581747214314,4.5513744,-0.69310117,-15.770349610792008,-1.7375175489161763
121,69.5847130066243,-9.406571407817985,9.615803,10.896036,-34.64103744101194,66.74628299008728
122,43.501920185749455,8.882738340839396,12.5813,10.190168,-51.932942253131245,24.543928234501294
123,28.983310428462147,2.0079501470795553,7.7318234,4.8403053,-15.06693244258674,26.774268807233938
124,11.618319162076181,-1.1922936499591101,3.3480606,6.8718157,27.694368159671598,25.62392733542744
125,1.965696785125458,0.7135524122185866,5.6593213,-1.4058427,28.406387387974334,16.620326910375205
126,9.087173065209065,-15.46582063597375,6.678512,2.62481,4.282608700419128,15.659919708773595
127,42.16184385443927,-9.712672572826394,8.17739,7.331666,-20.199334897003755,40.178067799410414
128,49.053425616371534,-22.412733585663723,9.118599,8.412113,-5.267439905484617,58.24893710081443
129,20.073260564369047,-8.743033744850639,6.648493,4.07826,-13.719832142725414,20.638235700506637
130,-9.615470890187057,11.376241373106891,1.9667149,1.0733238,39.51053766737707,0.8505874218748117
131,-0.2438078909249447,-16.011750569699714,4.207779,2.3854377,6.16499225586111,7.437331625668366
132,29.517591099168122,5.6930138193113535,6.22368,8.202753,-17.248147156844556,27.6414085937857
133,42.0152766787561,-13.210224003443876,8.313423,8.549549,-13.94042552671855,44.6249160713529
134,27.852846766385973,12.79077961654996,6.1161265,11.621843,-44.141289912058085,11.032543103797222
135,63.84814715591811,0.1885803570161104,9.069169,10.8797,-36.5680800583528,58.319961477918746
136,47.906880637157734,-19.47690904419565,10.476724,9.424572,-20.02642849157407,54.80705699141504
137,39.041546245966,-19.702429814974295,9.645042,7.8032303,-17.62879528670273,42.90361726833864
138,40.56773168849089,-12.439618967947903,8.88567,9.077368,-10.815957371853896,46.821106010237344
139,35.44335006131963,-38.07020337139307,10.515151,5.411276,11.810060699738427,57.98690684139516
140,15.546292842707302,-22.989461393957786,8.356544,2.571415,10.080389025632007,29.75467794156659
141,97.68431087655172,22.656668455978064,9.832005,13.544243,-74.84830363971128,79.41033954209223
142,56.51290053055113,-33.391795748719055,10.918753,5.9773226,-2.0180422784413237,76.02098539906525
143,71.28073551768689,31.548208393209975,11.076179,12.455852,-75.48583851203301,35.46045122916858
144,6.186552588328634,-5.917206385775753,7.7283983,1.3665234,13.201253081313915,14.76722124322304
145,34.206475208564,-24.93636131583226,9.293409,7.413778,2.5602920830081977,53.52501936884025
146,56.28892128252978,-12.562132755016599,11.543862,9.683236,-25.37711783390768,56.08322045325841
147,5.306241239041553,-2.8524949497494765,7.27143,0.103436716,25.03107278588723,19.0713933296218
148,14.54378354810293,-4.106129578989581,3.6596582,5.8254986,16.82190365396076,25.87769523618512
149,15.50908791617073,-9.471619705119018,3.3597968,6.800263,23.032099971852208,30.262589901555916
150,26.46491016442092,-22.67440433377855,7.0259943,5.827355,10.333308229661803,40.34045701913916
151,3.550601881737116,10.092733994260621,4.4877596,-2.3557277,-26.11910604056047,-7.2944642270992475
152,5.731814236498518,-0.24232391571584672,5.3160815,0.7591997,-5.5427172773067745,5.356912362355929
153,5.6222610616484054,-2.5418913064755,5.66308,1.1667451,-7.022682875177116,4.8135932194243525
154,-10.306473928896793,13.785799263490938,2.412263,1.0183129,21.299766741985884,-5.114894513469555
155,23.986130051000195,-21.181630912592993,6.0587573,6.1528997,24.231755492338003,43.6260087726169
156,46.029743123224726,-6.810687673280634,8.322102,9.901083,-23.890465822277655,47.408655606264716
157,5.931448769685622,17.421003677706473,6.957986,-0.36672986,35.182445414110674,16.60607731646412
158,21.239739395370137,7.7398949196853195,5.437542,5.285035,-34.91319287232606,8.405192467748524
159,19.440084610703963,-13.445366612433917,8.213401,4.032088,-22.347377382813622,20.762658285097373
160,50.19029492652091,-20.376731384941472,9.918326,8.461149,-21.970849662233213,52.94254176710238
161,18.640640281971006,-7.421403057460659,6.4317203,4.8273787,18.128407444341704,32.973216644606126
162,70.50250070369978,-30.91546077253349,12.612246,8.094471,14.57097302963305,96.72248826055964
163,82.97998573999874,-32.94164347701196,12.179633,8.247663,-16.361514542652895,93.90346858938237
164,-6.541414508292779,9.572856405870459,4.0052543,-0.546844,-2.4023399161831978,-9.704211113895367
165,56.50358315540415,-8.399101996628048,8.038236,11.114577,-36.199315958170004,50.82246193347187
166,9.825900808318888,-0.024351545189575913,3.670325,5.258893,11.440312365094835,17.844560346246315
167,-2.407753360711022,-36.268159524985755,0.034402885,2.8090875,53.08655215404124,29.374845998384455
168,59.0085726538687,-44.57867384773907,11.332007,7.3816285,6.688734707186171,78.51170521239143
169,-12.516517499222314,8.66055437635931,2.251508,0.98208034,37.87546243533445,-0.6828163049130604
170,0.4732418150627888,-11.859216692013673,5.3010583,1.2539815,-6.603694315265374,2.698661561328335
171,6.54622983270435,-41.35497403049311,9.6836405,2.2613328,34.41423012143033,35.19095611847735
172,-7.764736098459801,-4.403009271751409,2.0900738,0.020753415,26.340920537441384,5.1943153496877725
173,-5.0102703415113945,-10.189198872444756,5.833458,-1.5282934,44.86715953624336,15.898489044987315
174,-7.460580150286703,1.189640382543492,1.675462,-0.58300346,3.981626955414534,-4.580305455404997
175,20.679140879834005,5.776567121172597,4.951407,6.606077,15.127594237222246,30.921728008235903
176,15.373756505778317,-16.824451764659646,5.218579,4.197439,8.01676018658364,26.97382701888554
177,29.69911891022715,-22.267018785481454,7.1728725,5.389996,15.439206960458675,46.50646404397556
178,35.025022199671746,-6.205851082648789,7.8909802,7.858493,-19.444559767594285,31.837574203434297
179,30.331340514148557,9.310142813644493,12.775544,11.057188,-55.354830992925045,7.378397368382397
180,-14.058449932535916,46.546602726926444,-7.481249,1.8775027,-38.59349879943111,-44.996952068615656
181,12.304114685259108,-18.54443422920351,7.82789,3.5004456,17.808514168341574,27.355330546516104
182,43.12265432667439,-19.34966638278862,10.971945,9.656621,-12.55875646710953,55.832349992521024
183,49.10263687464926,1.0582527482075537,11.364744,10.916752,-50.7132989696319,34.59678745254455
184,33.03722452217406,-30.30641629363164,9.898393,6.3391876,-3.412441986757405,49.966430557144186
185,48.64936020886888,-29.786335771175317,10.214893,8.266628,-10.319896456059416,58.59739736395617
186,39.29982560320408,-28.845880287575252,7.93714,6.1480317,7.847383049273409,54.23545896005912
187,7.002021616092161,-8.274275306289688,3.5121577,5.022747,15.881285921782476,18.149772184834625
188,51.632175938601705,-13.59890861766258,8.668191,10.171564,-32.53384936630642,51.881157723628604
189,49.281482994816166,-11.014569211254482,11.159193,10.224058,-31.655244289372156,44.32183966353765
190,5.61549543464293,9.488310031291514,1.8299395,1.5915688,41.17668211087307,20.577376959370017
191,40.88645299428259,-13.271617738286945,9.0562725,7.5595136,-0.4156679444330742,55.30774748995156
192,94.5617724849773,42.14958039856727,10.732995,13.21817,-96.77486889254189,51.0905609069845
193,18.879019117556076,-20.794172352252914,4.442862,4.0753045,3.9190290285137426,33.978493472132435
194,10.393030914753034,-19.78061497974903,4.842441,3.2447762,-0.5131676574928797,18.586180083988832
195,27.900591210359345,-26.76025497715671,10.133359,4.8328447,14.532981487602882,48.66493743404341
196,32.696496747389475,-5.697700816265179,7.74733,5.203098,6.780666179642903,44.30978430243906
197,97.90816579914737,17.414544373947653,8.805439,14.037941,-103.34214331750846,71.03250123713549
198,17.376682801760996,-17.134897309951082,3.6008565,4.67826,7.272200898622151,29.407007214371703
199,15.507988566557882,-15.573032572136938,5.118318,3.3682528,-0.7834939511984923,21.796523005564072
200,15.146344278022514,-0.4335188522381713,2.326916,5.8560033,-26.7302781859926,8.64604511358409
201,68.6037148266574,13.016504653306056,8.887435,13.050925,-73.7283451310457,44.122001554482694
202,82.9422869119314,12.37075938661436,9.156011,13.301477,-68.78715543588653,67.72478195355883
203,11.959020701904185,-24.530268605931347,7.108318,4.11294,25.033180339658436,32.13527992540904
204,-4.2679409676880935,1.2172426599783992,4.9921103,-1.1608135,-2.98305749021955,-3.2673591501759045
205,82.77673927324416,7.5532619917722,9.544257,12.495635,-53.99336178536117,72.92607707957214
206,62.28591007118337,-7.556861610264686,12.553014,9.502482,-17.883475050378983,74.67905132912006
207,55.18344294311956,1.7718047598255442,8.410428,10.7431755,-39.08069816621488,47.20941309491322
208,70.48268828122303,-19.61915711631227,9.715394,10.330071,-26.95018756948697,75.01371237089342
209,-8.528387778979004,11.818860789656533,2.0529172,0.8398998,32.66885305856584,0.9848993200483745
210,-33.158404834919274,22.705621109372746,-6.675288,-7.3105392,-9.871819967143608,-46.65389783370323
211,-24.056898947797727,-4.029669747283787,-4.610415,-2.2142394,4.396283895074568,-22.05259672441994
212,-28.195596131369456,7.514443084844624,-9.795354,-5.4833183,11.623743421537698,-30.098153092649714
213,-31.745303742882452,3.989137955554908,-5.521343,-5.9284167,-12.920526048963932,-39.46869338155755
214,-36.238988124665774,5.376408672682122,-4.832257,-8.191063,8.729865916754028,-37.71363314592403
215,-45.36598898535561,26.511787118112505,-11.234901,-7.485572,11.828135172040188,-63.66186012309123
216,-34.32363400747789,3.572170282751862,-8.350202,-5.2036166,25.569381477369486,-31.209406715444
217,-29.20257201488975,11.648766493769097,-4.374334,-9.634151,-14.503197624468257,-39.360369235801976
218,-32.2931578873273,8.024619030734819,-5.021933,-7.7553368,-2.602574851770782,-37.98341294117856
219,-18.58315422168224,-15.392562454763537,-3.414731,-1.045772,24.467210040199,-4.65082067352146
220,-37.88767711235044,11.78207656115077,-11.013665,-3.8596833,21.837734549780283,-41.05256795508294
221,-25.025833529170185,-9.048786796273964,-3.5590062,-4.767481,-10.9678360216568,-26.615625318646995
222,6.029189586767391,-1.5277975960744028,7.6879516,1.1893291,-3.4235284151860323,8.844702753908546
223,-10.806806371247415,-36.856527355214546,-1.2902825,0.35963547,-29.001666000054314,-9.199057923927546
224,7.481767786710709,-61.40101600327888,10.407322,2.0779033,46.02420073776799,45.99930215339577
225,-18.629505263048554,-13.154715546692902,-0.5552107,-6.449738,38.68779799250571,-3.7912415297838145
226,-12.776079240882503,-10.900406939450567,1.1241779,-5.3973665,-23.150808906215364,-18.738936871397144
227,-17.981051979534897,-11.477902083145162,-0.18270652,-3.1565497,10.431539483893516,-10.129513712359277
228,-38.23785803384303,20.531237363313885,-12.204588,-7.2383995,35.35455444250007,-42.83921117080409
229,-39.613913680702844,13.514229163663938,-5.2388997,-8.10561,-6.423032954756527,-49.17456574916832
230,-21.125305251560185,-20.638382746030217,-1.2199935,-1.4070613,1.9534463827302588,-13.386895014230193
231,-25.188972313480168,0.6745108730439571,-8.500101,-4.136075,22.098016122743253,-18.90766881276044
232,-34.52127648749052,10.595884493210272,-5.5946474,-9.514809,5.358237086312841,-39.64936843220309
233,-41.63562944029207,18.97307038856354,-10.599421,-6.5837207,16.188038053059703,-51.228816538163855
234,-26.043598516884988,22.24177321451054,-2.6546223,-10.701345,-10.790020583684715,-38.642039397962016
235,-34.02008278562694,-15.82487993046608,-1.4650555,-3.505312,34.990573280775315,-18.737608810797543
236,-16.813601372147204,-19.54510239550032,-1.0766605,-1.5484673,15.577443868522185,-4.816728310595519
237,-16.255558185210948,-10.797087743808154,0.84298265,-5.7680902,-18.42187297053212,-20.470625254504053
238,-7.622481537272807,-14.345791282680997,1.4607726,-3.546211,-6.840357208445566,-4.397016251455346
239,-29.788465216525868,1.0251529494421563,-2.5535815,-8.7010975,-12.22758695397225,-35.697543152279906
240,-41.673937713764396,5.385243313005961,-12.10426,-6.332457,30.422616937923856,-37.524352712891655
241,-20.60434528862437,12.999433649575604,-6.98712,-4.6738834,2.1252127902074087,-25.498979256688383
242,-42.05657017978588,19.668327930356174,-6.397214,-11.061077,-8.787770440074311,-56.10731155469497
243,-41.94010431879196,11.562197998666646,-10.82954,-5.6874347,24.04250538725294,-44.57395129279292
244,-15.409301821346448,-9.878227984142478,-2.5898094,-2.4981244,31.599293093160433,-3.4062467106158474
245,-28.97018335782622,-2.656196234835449,-1.4226842,-7.210322,23.97138207898405,-22.830104138422364
246,-25.55974354638718,9.804616039239285,-9.854832,-3.2537599,24.063333824252112,-25.25444963333484
247,-34.27976137979379,11.6232616439971,-6.503879,-6.6674256,1.4145713287269985,-40.51661974309143
248,-32.63038109268454,6.2634547958243205,-9.084192,-5.314976,24.74098867860249,-29.7197825492424
249,-30.948776042385013,7.634039003161253,-6.0140085,-5.9033036,-1.3574320997785023,-36.58497487969997
250,-41.650318777186435,17.032644357893755,-11.678542,-8.40829,9.346505306491153,-53.099517368126214
251,-32.137341850777894,8.203340348143938,-3.986969,-5.8974776,39.059133919651174,-37.88511146959175
252,-30.79959501687948,-7.819447634526512,-5.2178164,-0.8991975,47.83634782483192,-18.852645180275385
253,-6.4198594811352,-15.723510233736592,0.20169732,-1.7218509,8.109396747087729,2.068346485176383
254,-12.529070283880786,-29.082759413861712,-1.1519921,-0.7307493,28.158001856569594,6.337652956629675
255,5.573864899224923,-8.683356469808942,5.136152,2.3171065,-9.737965686133222,6.102558503807827
256,-19.28548591148166,-1.67286464800384,-4.269821,-4.36508,4.78648349463462,-17.183482089496703
257,-36.80869765413402,-3.332823568286819,-3.78175,-5.4705324,47.91380776429997,-32.26875217606724
258,-36.82595195717264,13.394160158782546,-6.8087068,-9.235614,-1.5009697749794273,-44.71781871896043
259,-22.166221130154366,-14.947815567663014,-0.1882693,-3.3284943,13.36305621642951,-11.880096399563078
260,-28.43151583498607,-2.8555541009528165,-3.0114088,-7.2722607,9.895402337722894,-24.45619887119076
261,-12.477561670837128,-30.44151647872678,-0.016705785,-0.07847743,38.256676542442534,9.86761774591448
262,-40.003780227497785,20.490697309736113,-9.398089,-7.058045,9.741016405024226,-49.076488262560744
263,-45.00232469430607,22.460849198366866,-13.252153,-4.800941,30.090310581999994,-53.74747066828219
264,-30.11741600444739,-12.356501818133204,-1.1961495,-6.3244934,44.98521543487399,-13.583586852574172
265,-28.15278533175981,10.716954102752004,-4.813035,-5.858198,-4.046200594144957,-34.22815785418977
266,-32.77566319612528,3.589463019645748,-10.147241,-2.3951075,34.13039623043675,-30.596728180656278
267,-26.128529214383864,-2.7957573955099635,-4.0450163,-4.6524067,-3.5545998978341107,-26.516168697387144
268,-22.909269033908938,-3.7847071567775994,-3.9861202,-3.8757725,1.2387659097864783,-21.09956843246307
269,-37.514781244361075,27.328934084396852,-7.6846666,-10.520778,-7.7615630124605515,-55.12245123797106
270,-27.267770441309146,-8.726462550976926,-0.84965515,-6.8538976,37.44078772866331,-15.090533218298976
271,-28.668018758943756,12.356497628754767,-6.106805,-9.020031,-6.861406448750899,-37.114006583243736
272,-35.765143720530894,11.688363789902189,-10.530506,-4.315829,20.22993483946507,-38.252839352377265
273,-38.210953712258366,9.86371470931236,-12.346066,-6.0575747,28.609097876794674,-39.361803708574676
274,-36.950158733454856,14.802220348532224,-6.880407,-9.831176,-3.764949286423224,-47.18431256653145
275,-15.597740155902109,-9.520564180582964,0.9337499,-4.9418416,-4.4708543408206705,-13.74667481245415
276,-32.00527834172339,9.890657652959396,-5.4508166,-6.4384565,-8.941523529288702,-40.69848565573428
277,-24.04009405174202,-11.343599129818344,-0.7627973,-5.847827,42.632446152308816,-10.099282803522025
278,-43.40135962004365,8.068566309882426,-8.360784,-5.622194,27.558247413882476,-42.61955686188928
279,-20.93458714184957,9.338176783753354,-3.6606848,-9.262997,-17.28880577365919,-30.907250533677946
280,-30.5526159450199,6.747745676916672,-9.460631,-3.5979404,17.75185163526562,-30.013424220702174
281,-17.780642420966476,-10.259067296649404,-0.9841453,-5.1503167,20.24582784000413,-8.21988369092949
282,-26.95829710105618,-2.4551545965952917,-3.3089564,-7.2703476,-1.590485593857427,-27.581745314103195
283,-28.170931830269485,-0.5157611520906897,-9.82825,-1.9109274,14.094569170421094,-26.57602179085325
284,-23.58718550527598,-4.765255943624529,-4.025497,-4.189116,-4.780316091253037,-23.964395115332536
285,-17.306185233514235,-11.968544617373436,-0.2820225,-3.9151368,14.209267541738136,-8.246343921434619
286,-20.624107957968942,-9.36396337715833,-2.0493972,-2.8285615,23.371673401648973,-11.132180326433433
287,-37.816900828342455,28.27536377046662,-7.2736053,-11.277746,-6.779100826171242,-58.091253479924305
288,-12.120140545106318,-32.1464392795648,-1.6978904,0.2421463,-18.907391243036866,-6.611408458741832
